ID,G_VRH
mp-862363,41.0
mp-862727,18.0
mp-862980,41.0
mp-862993,38.0
mp-866295,18.0
mp-867207,32.0
mp-973153,28.0
mp-975387,5.0
mp-989193,-20.0
mp-1014246,81.0
mp-10144,141.0
mp-1016819,61.0
mp-1018810,3.0
mp-1023936,7.0
mp-1029312,36.0
mp-11407,79.0
mp-11469,17.0
mp-11661,111.0
mp-122,6.0
mp-12863,23.0
mp-1342,38.0
mp-18912,20.0
mp-19017,48.0
mp-20050,23.0
mp-22895,15.0
mp-2823,51.0
mp-28884,26.0
mp-377,54.0
mp-4541,31.0
mp-553932,24.0
mp-571493,12.0
mp-573119,57.0
mp-622041,19.0
mp-677103,10.0
mp-690794,35.0
mp-7443,47.0
mp-752496,66.0
mp-7846,50.0
mp-862865,5.0
mp-862875,7.0
mp-864932,32.0
mp-864983,94.0
mp-865168,308.0
mp-865927,71.0
mp-866062,106.0
mp-866202,-7.0
mp-867202,-1.0
mp-971827,21.0
mp-973933,17.0
mp-974341,105.0
mp-977534,92.0
mp-978986,34.0
mp-982725,113.0
mp-998947,93.0
mvc-13303,100.0
mp-1002117,66.0
mp-1016852,74.0
mp-1025150,15.0
mp-10422,21.0
mp-10901,63.0
mp-11554,14.0
mp-12565,31.0
mp-12598,59.0
mp-15679,74.0
mp-15819,79.0
mp-16720,43.0
mp-17045,67.0
mp-19777,3.0
mp-21875,29.0
mp-27471,73.0
mp-28240,2.0
mp-35388,27.0
mp-4901,17.0
mp-5058,15.0
mp-5519,45.0
mp-555506,-54.0
mp-5577,66.0
mp-558432,14.0
mp-567889,83.0
mp-571438,144.0
mp-610706,7.0
mp-631487,-60.0
mp-631502,-10.0
mp-631551,-6.0
mp-636273,10.0
mp-640095,12.0
mp-7469,22.0
mp-754364,59.0
mp-861588,25.0
mp-864795,15.0
mp-867182,32.0
mp-867250,20.0
mp-8772,188.0
mp-9578,22.0
mp-973826,35.0
mp-980942,21.0
mp-1008912,-38.0
mp-1017555,36.0
mp-1018124,82.0
mp-10245,83.0
mp-1029309,22.0
mp-11309,45.0
mp-1264,15.0
mp-13312,27.0
mp-1491,241.0
mp-19247,30.0
mp-19378,45.0
mp-19417,47.0
mp-2012,16.0
mp-204,16.0
mp-20531,38.0
mp-21318,16.0
mp-21443,17.0
mp-2369,36.0
mp-2501,141.0
mp-29419,2.0
mp-29618,103.0
mp-30353,63.0
mp-30579,26.0
mp-30613,35.0
mp-31153,36.0
mp-31208,78.0
mp-31454,70.0
mp-3205,18.0
mp-34195,20.0
mp-4300,31.0
mp-489,57.0
mp-505803,39.0
mp-540839,5.0
mp-553432,14.0
mp-556194,16.0
mp-567723,52.0
mp-568719,23.0
mp-570223,20.0
mp-571335,27.0
mp-578601,57.0
mp-618991,29.0
mp-622209,66.0
mp-7482,15.0
mp-777422,56.0
mp-856,87.0
mp-864598,27.0
mp-864987,60.0
mp-864989,130.0
mp-865176,23.0
mp-866112,68.0
mp-900,29.0
mp-9247,27.0
mp-961725,8.0
mp-972044,30.0
mp-973869,35.0
mp-976239,16.0
mp-989404,17.0
mp-1008881,51.0
mp-1009734,0.0
mp-1018112,4.0
mp-1021423,16.0
mp-1024984,57.0
mp-114,-33.0
mp-1644,3.0
mp-1659,3.0
mp-18802,56.0
mp-21237,82.0
mp-23155,0.0
mp-23715,17.0
mp-3148,11.0
mp-5068,35.0
mp-5197,125.0
mp-551250,37.0
mp-554352,24.0
mp-556424,35.0
mp-558046,25.0
mp-561827,-12.0
mp-568328,118.0
mp-568565,66.0
mp-570136,5.0
mp-570150,39.0
mp-570179,35.0
mp-570657,8.0
mp-615,20.0
mp-623134,51.0
mp-631338,-57.0
mp-643367,10.0
mp-864895,107.0
mp-865186,96.0
mp-865297,24.0
mp-867372,19.0
mp-9587,163.0
mp-973166,8.0
mp-975511,4.0
mp-978543,19.0
mp-989545,8.0
mp-10013,-4.0
mp-10027,52.0
mp-10059,130.0
mp-10125,59.0
mp-1021779,129.0
mp-11181,28.0
mp-11387,71.0
mp-11675,19.0
mp-123,21.0
mp-12884,36.0
mp-13181,1000.0
mp-13263,81.0
mp-16254,37.0
mp-166,0.0
mp-16732,-117.0
mp-18835,66.0
mp-19248,58.0
mp-19741,72.0
mp-20395,76.0
mp-21135,41.0
mp-21140,7.0
mp-23195,24.0
mp-2500,67.0
mp-389,58.0
mp-4472,183.0
mp-556788,37.0
mp-561664,6.0
mp-568095,90.0
mp-569639,6.0
mp-570140,1.0
mp-571033,8.0
mp-5752,106.0
mp-5778,137.0
mp-5962,20.0
mp-644246,31.0
mp-754823,39.0
mp-754839,32.0
mp-755010,19.0
mp-774736,15.0
mp-78,34.0
mp-7848,25.0
mp-8002,76.0
mp-8014,-4.0
mp-861883,13.0
mp-8621,14.0
mp-862657,43.0
mp-862719,36.0
mp-862880,-0.0
mp-865504,18.0
mp-865875,5.0
mp-9095,35.0
mp-971975,41.0
mp-975359,26.0
mp-977189,9.0
mp-977583,31.0
mp-990076,149.0
mp-1008689,-7.0
mp-1025192,130.0
mp-1029448,39.0
mp-10918,14.0
mp-1221,54.0
mp-1441,5.0
mp-18773,86.0
mp-19066,126.0
mp-19400,71.0
mp-2088,53.0
mp-2215,32.0
mp-22888,10.0
mp-2388,21.0
mp-2395,52.0
mp-2460,68.0
mp-2574,48.0
mp-28995,53.0
mp-29643,13.0
mp-3092,106.0
mp-3955,34.0
mp-4064,74.0
mp-504543,49.0
mp-530074,186.0
mp-5452,76.0
mp-570081,6.0
mp-643101,7.0
mp-7583,19.0
mp-758371,85.0
mp-8192,10.0
mp-862886,34.0
mp-864969,53.0
mp-865130,78.0
mp-865425,42.0
mp-865547,28.0
mp-866289,24.0
mp-9212,45.0
mp-974774,-1.0
mp-977013,5.0
mp-980749,101.0
mp-989644,8.0
mp-999263,84.0
mp-1018720,67.0
mp-10281,33.0
mp-10910,103.0
mp-14115,48.0
mp-19050,69.0
mp-19407,55.0
mp-27639,1.0
mp-2781,38.0
mp-29624,9.0
mp-34169,17.0
mp-3432,66.0
mp-384,37.0
mp-4157,12.0
mp-4909,59.0
mp-556034,2.0
mp-5606,25.0
mp-569724,41.0
mp-570923,57.0
mp-571310,18.0
mp-571443,22.0
mp-684768,57.0
mp-7483,13.0
mp-753920,66.0
mp-842,59.0
mp-861616,37.0
mp-861656,79.0
mp-861913,28.0
mp-862290,60.0
mp-862742,27.0
mp-862795,21.0
mp-864904,1.0
mp-864934,29.0
mp-864970,99.0
mp-865150,23.0
mp-865299,49.0
mp-865421,94.0
mp-865446,24.0
mp-865930,43.0
mp-866007,7.0
mp-866094,43.0
mp-866158,22.0
mp-866169,6.0
mp-866184,18.0
mp-867116,117.0
mp-867125,97.0
mp-8677,12.0
mp-9069,16.0
mp-9595,59.0
mp-9721,46.0
mp-972895,3.0
mp-974326,204.0
mp-975793,18.0
mp-976744,26.0
mp-977286,-1.0
mp-982667,61.0
mp-982772,23.0
mp-983602,15.0
mp-986,24.0
mvc-6389,29.0
mp-10061,9.0
mp-1008680,50.0
mp-1009020,-34.0
mp-1009583,-140.0
mp-1013527,65.0
mp-10140,54.0
mp-1018804,107.0
mp-1025276,109.0
mp-1029616,26.0
mp-11237,32.0
mp-1401,59.0
mp-18288,16.0
mp-18740,26.0
mp-2498,-47.0
mp-3093,106.0
mp-4656,85.0
mp-5213,29.0
mp-5347,16.0
mp-545756,8.0
mp-569837,56.0
mp-570749,14.0
mp-573563,94.0
mp-580234,83.0
mp-631694,-74.0
mp-677072,10.0
mp-692,27.0
mp-754238,54.0
mp-757233,85.0
mp-760,92.0
mp-8175,27.0
mp-864670,97.0
mp-864957,94.0
mp-865874,10.0
mp-867916,87.0
mp-971703,43.0
mp-978537,23.0
mp-979940,17.0
mp-989535,14.0
mp-999441,69.0
mvc-15643,61.0
mp-1008860,29.0
mp-1016296,23.0
mp-10197,-16.0
mp-1025126,57.0
mp-11872,20.0
mp-1339,204.0
mp-1497,143.0
mp-17177,57.0
mp-19758,6.0
mp-19871,37.0
mp-20305,25.0
mp-20777,52.0
mp-21019,24.0
mp-21844,37.0
mp-22149,45.0
mp-22229,49.0
mp-22467,17.0
mp-22894,6.0
mp-31337,31.0
mp-3385,50.0
mp-3521,12.0
mp-5419,43.0
mp-5564,42.0
mp-5652,59.0
mp-567089,34.0
mp-570286,3.0
mp-571485,51.0
mp-571636,5.0
mp-571664,9.0
mp-5782,21.0
mp-631421,0.0
mp-6952,31.0
mp-754567,30.0
mp-770881,28.0
mp-7787,57.0
mp-8253,36.0
mp-862901,46.0
mp-865811,19.0
mp-866142,93.0
mp-8938,149.0
mp-932,34.0
mp-975190,68.0
mp-975275,12.0
mp-977573,95.0
mp-989550,8.0
mp-9956,134.0
mp-1009769,128.0
mp-1018764,34.0
mp-1024954,53.0
mp-1025193,47.0
mp-11272,78.0
mp-11531,86.0
mp-1187,67.0
mp-1189,46.0
mp-1585,110.0
mp-20102,53.0
mp-21422,60.0
mp-22446,22.0
mp-2773,118.0
mp-2906,86.0
mp-30655,62.0
mp-30746,50.0
mp-30800,23.0
mp-31120,82.0
mp-3466,121.0
mp-5222,39.0
mp-562809,32.0
mp-567629,7.0
mp-567747,126.0
mp-568901,87.0
mp-568936,12.0
mp-570896,14.0
mp-572283,42.0
mp-573995,110.0
mp-657,21.0
mp-7232,9.0
mp-755021,124.0
mp-850,60.0
mp-864618,10.0
mp-864672,87.0
mp-867196,16.0
mp-8790,39.0
mp-9006,64.0
mp-972296,-200.0
mp-974613,-140.0
mp-976271,38.0
mp-977207,5.0
mp-977436,68.0
mp-977552,-319.0
mp-980001,14.0
mp-983590,82.0
mp-986716,22.0
mp-9946,33.0
mp-997031,65.0
mvc-15521,27.0
mp-10052,65.0
mp-1008874,67.0
mp-1014168,7.0
mp-1014316,-107.0
mp-1016871,41.0
mp-1017631,0.0
mp-1024993,125.0
mp-11307,20.0
mp-11503,-15.0
mp-1279,182.0
mp-15661,66.0
mp-16259,67.0
mp-16750,46.0
mp-20279,20.0
mp-23300,28.0
mp-2558,22.0
mp-2760,161.0
mp-28795,59.0
mp-2960,64.0
mp-30047,69.0
mp-31145,24.0
mp-334,38.0
mp-3359,52.0
mp-370,34.0
mp-568121,134.0
mp-569511,38.0
mp-569522,115.0
mp-571270,17.0
mp-600124,46.0
mp-643260,11.0
mp-694,12.0
mp-7189,65.0
mp-756034,45.0
mp-776,17.0
mp-8073,29.0
mp-862884,26.0
mp-864954,183.0
mp-864982,2.0
mp-865115,14.0
mp-865148,37.0
mp-865361,30.0
mp-872,16.0
mp-8874,68.0
mp-9459,52.0
mp-974973,53.0
mp-976114,24.0
mp-978277,18.0
mp-982393,23.0
mp-983063,15.0
mp-9835,63.0
mp-1009646,-33.0
mp-1013733,16.0
mp-1029750,35.0
mp-10960,60.0
mp-11201,45.0
mp-11351,45.0
mp-1145,253.0
mp-12004,64.0
mp-1208,61.0
mp-13852,80.0
mp-1407,47.0
mp-16497,45.0
mp-19366,58.0
mp-19435,52.0
mp-1948,13.0
mp-20552,70.0
mp-22418,32.0
mp-2466,40.0
mp-2536,100.0
mp-2797,42.0
mp-30566,17.0
mp-31136,39.0
mp-4823,20.0
mp-552016,23.0
mp-568631,55.0
mp-6092,74.0
mp-631503,28.0
mp-631561,-13.0
mp-715493,34.0
mp-753306,123.0
mp-754110,27.0
mp-768197,25.0
mp-8255,14.0
mp-861953,38.0
mp-862713,93.0
mp-863675,22.0
mp-864901,24.0
mp-865430,25.0
mp-865494,106.0
mp-866157,-47.0
mp-867221,84.0
mp-867816,117.0
mp-8800,14.0
mp-9756,65.0
mp-978293,16.0
mp-981397,18.0
mp-9918,22.0
mp-999550,48.0
mp-10015,130.0
mp-1001581,118.0
mp-1009818,288.0
mp-1025356,69.0
mp-1075,69.0
mp-12602,34.0
mp-1651,19.0
mp-18732,82.0
mp-20257,28.0
mp-2083,36.0
mp-24292,30.0
mp-2653,383.0
mp-306,36.0
mp-31093,63.0
mp-32777,88.0
mp-3503,68.0
mp-36248,8.0
mp-5135,107.0
mp-540584,18.0
mp-568607,94.0
mp-614013,7.0
mp-656887,78.0
mp-685055,14.0
mp-7002,71.0
mp-761293,49.0
mp-8603,10.0
mp-862879,0.0
mp-864640,107.0
mp-864742,-1.0
mp-867191,19.0
mp-9481,18.0
mp-961652,69.0
mp-973415,8.0
mp-975106,35.0
mp-977571,-20.0
mp-982070,137.0
mp-990430,56.0
mp-1018726,78.0
mp-1025252,9.0
mp-1234,61.0
mp-12520,32.0
mp-13082,91.0
mp-1573,30.0
mp-1774,162.0
mp-20358,23.0
mp-21316,125.0
mp-23259,16.0
mp-24723,64.0
mp-2661,33.0
mp-27253,38.0
mp-28896,68.0
mp-29069,22.0
mp-3155,120.0
mp-32811,13.0
mp-4109,39.0
mp-542569,103.0
mp-552738,38.0
mp-562100,11.0
mp-567278,99.0
mp-567558,6.0
mp-569850,11.0
mp-570093,38.0
mp-571619,76.0
mp-615141,7.0
mp-7186,63.0
mp-7187,59.0
mp-755465,71.0
mp-8074,36.0
mp-864921,79.0
mp-867210,9.0
mp-867799,25.0
mp-8843,21.0
mp-973068,79.0
mp-975609,-53.0
mp-977546,29.0
mp-978881,-33.0
mp-984772,17.0
mp-989533,40.0
mp-995181,3.0
mp-995191,3.0
mp-1001783,26.0
mp-1002230,4.0
mp-1019564,40.0
mp-1025191,41.0
mp-11239,47.0
mp-11275,173.0
mp-11652,50.0
mp-12669,65.0
mp-12951,62.0
mp-13520,16.0
mp-1565,103.0
mp-16506,35.0
mp-1854,37.0
mp-18922,53.0
mp-19448,78.0
mp-22211,-71.0
mp-23791,7.0
mp-259,121.0
mp-27276,68.0
mp-27512,60.0
mp-27519,3.0
mp-2772,87.0
mp-30031,3.0
mp-30461,23.0
mp-30738,112.0
mp-30848,37.0
mp-31368,4.0
mp-31402,44.0
mp-321,30.0
mp-3250,20.0
mp-4009,14.0
mp-4367,12.0
mp-4813,45.0
mp-550433,83.0
mp-552663,48.0
mp-567484,4.0
mp-568337,35.0
mp-570008,36.0
mp-571263,30.0
mp-629015,73.0
mp-635966,50.0
mp-674158,-0.0
mp-7263,56.0
mp-743,9.0
mp-754969,15.0
mp-755959,19.0
mp-7977,36.0
mp-862797,10.0
mp-864935,29.0
mp-865583,18.0
mp-865597,17.0
mp-865867,50.0
mp-865931,64.0
mp-866020,24.0
mp-866199,18.0
mp-867266,16.0
mp-867762,18.0
mp-973535,-25.0
mp-975463,33.0
mvc-14600,65.0
mvc-15843,17.0
mp-1007852,80.0
mp-1018166,127.0
mp-1018179,27.0
mp-1025324,71.0
mp-1025554,56.0
mp-10260,12.0
mp-1105,35.0
mp-11334,136.0
mp-15607,82.0
mp-1572,9.0
mp-19370,50.0
mp-1985,312.0
mp-21859,23.0
mp-22040,60.0
mp-22756,17.0
mp-22898,6.0
mp-27263,7.0
mp-29208,22.0
mp-29352,44.0
mp-29584,8.0
mp-3032,7.0
mp-4275,58.0
mp-458,87.0
mp-5075,120.0
mp-5288,80.0
mp-556076,45.0
mp-5663,53.0
mp-613,24.0
mp-755568,43.0
mp-766,105.0
mp-770618,87.0
mp-773602,-34.0
mp-7913,173.0
mp-861600,32.0
mp-862622,119.0
mp-864715,76.0
mp-864951,144.0
mp-865092,35.0
mp-865211,52.0
mp-865531,85.0
mp-865809,93.0
mp-867771,51.0
mp-961705,39.0
mp-9672,14.0
mp-975788,18.0
mp-977562,-6.0
mp-981232,25.0
mp-982381,15.0
mp-984551,11.0
mp-985587,3.0
mp-989575,21.0
mvc-11697,65.0
mvc-13470,22.0
mp-1014307,120.0
mp-1018013,23.0
mp-1022494,19.0
mp-10247,101.0
mp-1039147,24.0
mp-11476,52.0
mp-11714,187.0
mp-11822,36.0
mp-12710,28.0
mp-1315,52.0
mp-13174,4.0
mp-1996,84.0
mp-20521,6.0
mp-22289,84.0
mp-2243,96.0
mp-2697,38.0
mp-27863,21.0
mp-29327,14.0
mp-3534,13.0
mp-4002,35.0
mp-470,123.0
mp-5501,24.0
mp-567767,35.0
mp-568172,30.0
mp-568233,3.0
mp-569408,29.0
mp-570050,26.0
mp-571651,61.0
mp-607475,53.0
mp-629458,409.0
mp-631564,-468.0
mp-697030,53.0
mp-715553,54.0
mp-731,15.0
mp-754605,69.0
mp-7639,20.0
mp-782035,11.0
mp-8182,72.0
mp-863667,22.0
mp-863711,50.0
mp-865562,125.0
mp-865640,116.0
mp-867144,16.0
mp-972285,10.0
mp-998964,116.0
mp-999132,18.0
mp-1001828,-92.0
mp-1002105,231.0
mp-1008491,-70.0
mp-1016826,4.0
mp-10183,29.0
mp-1023193,25.0
mp-1025238,58.0
mp-1025461,24.0
mp-10550,70.0
mp-11695,7.0
mp-12572,13.0
mp-126,49.0
mp-12802,46.0
mp-12867,66.0
mp-14398,57.0
mp-1477,18.0
mp-161,173.0
mp-1773,270.0
mp-18962,53.0
mp-19880,74.0
mp-21048,138.0
mp-23039,33.0
mp-23714,24.0
mp-2483,78.0
mp-2732,84.0
mp-29066,89.0
mp-30148,423.0
mp-30815,49.0
mp-4354,14.0
mp-4908,68.0
mp-4953,27.0
mp-535,57.0
mp-557713,48.0
mp-567841,72.0
mp-568,54.0
mp-569114,12.0
mp-631299,3.0
mp-637575,182.0
mp-673171,-19.0
mp-752730,30.0
mp-754046,18.0
mp-754495,52.0
mp-754812,52.0
mp-7725,32.0
mp-7907,24.0
mp-861643,16.0
mp-862371,61.0
mp-862926,-705.0
mp-863673,21.0
mp-864889,39.0
mp-867137,89.0
mp-949028,17.0
mp-962068,19.0
mp-971739,51.0
mp-972536,12.0
mp-973778,-2.0
mp-984240,23.0
mp-1006057,22.0
mp-1016833,51.0
mp-1019109,45.0
mp-1025113,58.0
mp-1057,86.0
mp-10721,78.0
mp-11222,25.0
mp-11481,174.0
mp-1153,33.0
mp-19238,73.0
mp-23038,5.0
mp-2863,27.0
mp-2884,12.0
mp-36864,88.0
mp-496,31.0
mp-567871,64.0
mp-569788,33.0
mp-756490,27.0
mp-7723,569.0
mp-7878,28.0
mp-8528,87.0
mp-861955,28.0
mp-8632,-17.0
mp-864659,28.0
mp-865096,24.0
mp-865743,58.0
mp-867225,1.0
mp-961670,11.0
mp-973270,34.0
mp-999124,28.0
mp-10055,179.0
mp-11401,60.0
mp-11460,76.0
mp-11644,8.0
mp-12268,19.0
mp-20225,18.0
mp-21040,88.0
mp-21043,15.0
mp-2226,31.0
mp-23265,15.0
mp-2568,-13.0
mp-2822,22.0
mp-3108,84.0
mp-3444,67.0
mp-3648,0.0
mp-3927,26.0
mp-4091,141.0
mp-4613,80.0
mp-4895,39.0
mp-505296,48.0
mp-549709,34.0
mp-556548,49.0
mp-5597,79.0
mp-569871,32.0
mp-570018,28.0
mp-6179,19.0
mp-631479,22.0
mp-631572,-198.0
mp-6328,18.0
mp-640266,42.0
mp-7204,32.0
mp-753541,12.0
mp-753911,61.0
mp-7898,7.0
mp-8370,39.0
mp-864916,89.0
mp-865356,37.0
mp-865378,226.0
mp-865733,144.0
mp-865901,130.0
mp-865984,8.0
mp-866082,23.0
mp-866186,54.0
mp-867756,34.0
mp-8842,33.0
mp-8846,85.0
mp-972722,-55.0
mp-973185,40.0
mp-978525,-40.0
mp-978987,27.0
mp-979465,21.0
mp-984627,24.0
mp-984722,-71.0
mp-989504,33.0
mp-9938,100.0
mp-1001916,87.0
mp-1013702,12.0
mp-1014251,86.0
mp-1016197,28.0
mp-1017581,-73.0
mp-1018653,24.0
mp-1021668,-10.0
mp-1025441,122.0
mp-10635,23.0
mp-10662,-17.0
mp-11454,55.0
mp-11562,73.0
mp-11973,24.0
mp-12283,10.0
mp-1269,40.0
mp-132,10.0
mp-15999,20.0
mp-18829,67.0
mp-19807,57.0
mp-2033,73.0
mp-21855,21.0
mp-22513,12.0
mp-2322,60.0
mp-27719,44.0
mp-27932,27.0
mp-29666,10.0
mp-29964,87.0
mp-3197,36.0
mp-3372,13.0
mp-510589,41.0
mp-555296,42.0
mp-568382,30.0
mp-601842,97.0
mp-690760,32.0
mp-690789,11.0
mp-7476,48.0
mp-753490,70.0
mp-864937,22.0
mp-865080,18.0
mp-865241,88.0
mp-865523,72.0
mp-865608,32.0
mp-866179,29.0
mp-867206,19.0
mp-9744,25.0
mp-975972,22.0
mp-976142,19.0
mp-978527,19.0
mp-979955,10.0
mp-983586,18.0
mp-985281,14.0
mp-989405,9.0
mp-998900,-15.0
mp-999249,12.0
mp-10030,89.0
mp-1014214,-293.0
mp-1016873,90.0
mp-1017511,63.0
mp-1018941,28.0
mp-10244,83.0
mp-1025413,77.0
mp-11519,22.0
mp-11526,71.0
mp-11839,44.0
mp-1245,23.0
mp-12593,111.0
mp-13118,36.0
mp-1321,18.0
mp-1825,35.0
mp-19027,21.0
mp-1939,43.0
mp-24417,169.0
mp-29638,32.0
mp-31141,-20.0
mp-3428,-1.0
mp-5090,41.0
mp-510268,4.0
mp-568347,9.0
mp-571638,6.0
mp-5933,76.0
mp-620571,23.0
mp-627439,129.0
mp-631429,47.0
mp-7437,26.0
mp-7870,38.0
mp-7922,15.0
mp-8062,187.0
mp-82,7.0
mp-8484,62.0
mp-865183,6.0
mp-865884,59.0
mp-866132,19.0
mp-867130,21.0
mp-867829,82.0
mp-867849,18.0
mp-867853,0.0
mp-974458,81.0
mp-975664,22.0
mp-976356,24.0
mp-977421,39.0
mp-978652,12.0
mp-982637,5.0
mp-982885,15.0
mp-9839,33.0
mp-984544,37.0
mp-989566,6.0
mp-1008526,193.0
mp-1008728,76.0
mp-1009238,28.0
mp-1009819,31.0
mp-1017563,-28.0
mp-1018053,-5.0
mp-1025351,25.0
mp-1039434,14.0
mp-10633,-371.0
mp-11790,29.0
mp-13513,37.0
mp-13679,19.0
mp-16261,58.0
mp-1779,26.0
mp-18167,15.0
mp-20817,66.0
mp-20905,139.0
mp-21242,24.0
mp-21374,12.0
mp-21400,40.0
mp-21418,26.0
mp-27468,46.0
mp-27904,97.0
mp-28364,14.0
mp-29025,16.0
mp-30650,25.0
mp-3138,9.0
mp-3196,76.0
mp-505042,27.0
mp-5353,123.0
mp-541753,3.0
mp-545974,39.0
mp-567809,1.0
mp-571160,20.0
mp-631540,-47.0
mp-643,88.0
mp-696,70.0
mp-776216,38.0
mp-801,120.0
mp-8280,33.0
mp-8300,22.0
mp-862695,111.0
mp-865234,84.0
mp-865443,-105.0
mp-867798,11.0
mp-867925,19.0
mp-979234,19.0
mp-983236,29.0
mp-985296,32.0
mp-999266,217.0
mp-1007730,51.0
mp-1025155,46.0
mp-11445,59.0
mp-12411,39.0
mp-1306,40.0
mp-13095,26.0
mp-1387,10.0
mp-1629,10.0
mp-16828,37.0
mp-1783,15.0
mp-1852,11.0
mp-18848,76.0
mp-19791,48.0
mp-20146,60.0
mp-20320,12.0
mp-20689,168.0
mp-2102,47.0
mp-21447,98.0
mp-21493,57.0
mp-22698,55.0
mp-23033,33.0
mp-24154,81.0
mp-27769,79.0
mp-30603,56.0
mp-30764,70.0
mp-37473,71.0
mp-3803,146.0
mp-4088,70.0
mp-505822,77.0
mp-541365,49.0
mp-556041,29.0
mp-558189,-10.0
mp-571195,21.0
mp-590,46.0
mp-5983,69.0
mp-712,35.0
mp-7283,152.0
mp-763353,60.0
mp-862373,7.0
mp-863697,31.0
mp-8648,109.0
mp-865449,28.0
mp-865588,37.0
mp-973940,10.0
mp-977580,42.0
mp-978490,74.0
mp-980054,13.0
mp-981311,12.0
mp-989402,5.0
mp-998860,-258.0
mvc-14411,67.0
mp-1008986,-63.0
mp-1009545,94.0
mp-10180,27.0
mp-10256,39.0
mp-10289,95.0
mp-1029711,16.0
mp-10685,-59.0
mp-12648,143.0
mp-1468,0.0
mp-15621,30.0
mp-1690,15.0
mp-19365,29.0
mp-19800,109.0
mp-19896,19.0
mp-23305,8.0
mp-2341,46.0
mp-24205,59.0
mp-2563,45.0
mp-2784,15.0
mp-28069,24.0
mp-3931,51.0
mp-4529,14.0
mp-4549,32.0
mp-631310,-16.0
mp-631417,6.0
mp-634859,30.0
mp-64,34.0
mp-693,9.0
mp-761415,77.0
mp-771359,56.0
mp-7814,25.0
mp-8017,24.0
mp-8281,27.0
mp-8452,24.0
mp-8456,30.0
mp-866088,82.0
mp-867135,-15.0
mp-9127,42.0
mp-9690,28.0
mp-974457,81.0
mp-976289,9.0
mp-978624,18.0
mp-979429,17.0
mp-982017,17.0
mp-983359,-5.0
mp-9967,53.0
mp-999308,112.0
mvc-11438,14.0
mp-1014227,100.0
mp-1021503,137.0
mp-1025517,84.0
mp-1029404,79.0
mp-12388,59.0
mp-1291,20.0
mp-1299,67.0
mp-13446,72.0
mp-16250,29.0
mp-16905,15.0
mp-173,67.0
mp-20567,53.0
mp-2179,71.0
mp-2210,31.0
mp-22284,25.0
mp-2305,240.0
mp-23729,48.0
mp-23737,31.0
mp-2724,35.0
mp-2752,62.0
mp-30507,70.0
mp-3469,60.0
mp-365,113.0
mp-3934,36.0
mp-4590,75.0
mp-505515,22.0
mp-566131,28.0
mp-568075,-12.0
mp-569785,28.0
mp-581024,7.0
mp-637771,65.0
mp-768310,18.0
mp-864625,49.0
mp-865803,89.0
mp-867163,20.0
mp-9568,33.0
mp-976344,27.0
mp-977549,86.0
mp-978500,90.0
mp-982734,90.0
mp-1007923,105.0
mp-1025190,40.0
mp-1025222,44.0
mp-1029375,11.0
mp-1029610,45.0
mp-10688,85.0
mp-10873,23.0
mp-11466,2.0
mp-13136,153.0
mp-13178,123.0
mp-13925,21.0
mp-14753,66.0
mp-1521,55.0
mp-15397,86.0
mp-16524,41.0
mp-1749,28.0
mp-1777,19.0
mp-1785,32.0
mp-19128,33.0
mp-19836,11.0
mp-20082,60.0
mp-20133,157.0
mp-21236,31.0
mp-2172,39.0
mp-22212,94.0
mp-22962,7.0
mp-23137,69.0
mp-23850,5.0
mp-24517,13.0
mp-28497,11.0
mp-2858,85.0
mp-29920,10.0
mp-30825,88.0
mp-34467,29.0
mp-3470,67.0
mp-38394,13.0
mp-505212,2.0
mp-5190,30.0
mp-542065,6.0
mp-568245,1.0
mp-570543,-10.0
mp-6204,30.0
mp-631329,58.0
mp-644419,10.0
mp-679,67.0
mp-7438,17.0
mp-769253,27.0
mp-8215,18.0
mp-8462,64.0
mp-861738,26.0
mp-862602,91.0
mp-862720,-5.0
mp-864984,54.0
mp-865600,39.0
mp-867134,16.0
mp-9056,15.0
mp-9272,16.0
mp-973067,18.0
mp-974950,2.0
mp-982195,7.0
mp-10,43.0
mp-1009694,77.0
mp-1013703,12.0
mp-1018032,53.0
mp-10208,104.0
mp-1024994,32.0
mp-1029403,83.0
mp-1029741,38.0
mp-10674,9.0
mp-10698,37.0
mp-10734,92.0
mp-12803,36.0
mp-12954,63.0
mp-13399,47.0
mp-1345,33.0
mp-14089,23.0
mp-14209,47.0
mp-18712,21.0
mp-2018,74.0
mp-20235,30.0
mp-20731,10.0
mp-21366,49.0
mp-22206,62.0
mp-229,113.0
mp-22957,21.0
mp-23339,16.0
mp-2338,35.0
mp-2352,30.0
mp-23558,21.0
mp-24149,75.0
mp-25417,83.0
mp-29663,334.0
mp-29665,4.0
mp-2968,17.0
mp-30921,21.0
mp-3104,40.0
mp-441,11.0
mp-4481,49.0
mp-4856,50.0
mp-505110,50.0
mp-554201,36.0
mp-557018,34.0
mp-557762,77.0
mp-560620,39.0
mp-571222,5.0
mp-5760,49.0
mp-5840,79.0
mp-639662,4.0
mp-6972,32.0
mp-752953,71.0
mp-862620,180.0
mp-862903,11.0
mp-865108,15.0
mp-867110,63.0
mp-867193,21.0
mp-87,160.0
mp-8978,30.0
mp-973316,1.0
mp-978285,25.0
mp-978926,64.0
mp-982,45.0
mp-985285,12.0
mp-991676,20.0
mp-9927,27.0
mp-1011031,-24.0
mp-10139,69.0
